label,handedness,timestamp,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20
A,Right,1778619799444,0.000000,0.000000,-0.317757,-0.157883,-0.549134,-0.530302,-0.645469,-0.912123,-0.732833,-1.216677,-0.465383,-0.939255,-0.485501,-1.247149,-0.422729,-0.946833,-0.377301,-0.690732,-0.263216,-0.964737,-0.290853,-1.319602,-0.260713,-0.920468,-0.239195,-0.653642,-0.065738,-0.925392,-0.085311,-1.238482,-0.097467,-0.837708,-0.104182,-0.587104,0.129810,-0.832362,0.088408,-1.025895,0.052055,-0.752919,0.032760,-0.574252
A,Right,1778619801051,0.000000,0.000000,-0.222528,-0.349489,-0.222911,-0.687083,-0.194645,-0.957481,-0.172411,-1.176502,0.116170,-0.994450,-0.224639,-1.172929,-0.281295,-0.951017,-0.221228,-0.792340,0.138001,-0.990432,-0.281753,-1.119567,-0.310280,-0.867878,-0.213805,-0.743935,0.104649,-0.930100,-0.299932,-1.016420,-0.313611,-0.771097,-0.211898,-0.665160,0.038005,-0.837390,-0.280558,-0.846418,-0.297559,-0.652242,-0.219988,-0.567662
A,Right,1778619803010,0.000000,0.000000,-0.174174,-0.179559,-0.239156,-0.620034,-0.218889,-1.007676,-0.257853,-1.300735,-0.316559,-1.008600,-0.028146,-1.200982,0.018583,-0.898826,-0.021162,-0.670849,-0.133159,-0.991095,0.102966,-1.203707,0.104775,-0.829824,0.037281,-0.639121,0.032990,-0.930903,0.239165,-1.083656,0.196932,-0.747306,0.110883,-0.611429,0.171091,-0.840913,0.315200,-0.924599,0.269294,-0.685131,0.178044,-0.590561
A,Right,1778619806713,0.000000,0.000000,0.310486,-0.234949,0.444792,-0.623390,0.443400,-1.006046,0.465092,-1.262452,0.230121,-1.038026,0.253850,-1.190135,0.281505,-1.012856,0.281100,-0.865073,0.008578,-0.999963,0.064934,-1.123848,0.101535,-0.982182,0.105814,-0.847817,-0.182302,-0.887146,-0.110978,-0.988505,-0.072581,-0.875827,-0.066245,-0.744801,-0.345291,-0.753607,-0.269353,-0.834643,-0.227453,-0.717856,-0.220449,-0.603689
A,Right,1778619813417,0.000000,0.000000,-0.302446,-0.184913,-0.549995,-0.550679,-0.656187,-0.904040,-0.626932,-1.200094,-0.424707,-0.966315,-0.479520,-1.196816,-0.435350,-0.884011,-0.388550,-0.615138,-0.223900,-0.974612,-0.288525,-1.232214,-0.268486,-0.832302,-0.239808,-0.533341,-0.022083,-0.923343,-0.074305,-1.172833,-0.098665,-0.777922,-0.104387,-0.491214,0.178886,-0.817971,0.108616,-0.974302,0.068253,-0.695854,0.061650,-0.488241
A,Right,1778619859450,0.000000,0.000000,-0.335688,-0.112426,-0.564992,-0.558789,-0.652994,-0.963366,-0.758713,-1.240139,-0.482952,-0.936848,-0.500380,-1.195950,-0.434833,-0.828436,-0.381931,-0.597357,-0.268584,-0.963256,-0.295460,-1.257653,-0.267285,-0.813465,-0.230676,-0.612036,-0.063946,-0.918981,-0.075853,-1.177527,-0.098041,-0.758713,-0.090886,-0.575897,0.129343,-0.839065,0.099271,-1.009384,0.060428,-0.721914,0.051597,-0.594359
A,Right,1778619905938,0.000000,0.000000,-0.330858,-0.097992,-0.602841,-0.454059,-0.717523,-0.813200,-0.798154,-1.113112,-0.517194,-0.908997,-0.567074,-1.092288,-0.487869,-0.771843,-0.419107,-0.517315,-0.311502,-0.950245,-0.366149,-1.156335,-0.312738,-0.754419,-0.270461,-0.473394,-0.103940,-0.925998,-0.144388,-1.122234,-0.135926,-0.717945,-0.131888,-0.446645,0.107578,-0.849559,0.059521,-0.983380,0.033311,-0.682497,0.011530,-0.471001
A,Right,1778619909303,0.000000,0.000000,0.282003,-0.300856,0.393101,-0.706141,0.418721,-1.091495,0.442970,-1.348926,0.334264,-1.007785,0.180943,-1.302711,0.135328,-1.179737,0.160645,-1.058983,0.117105,-0.993120,-0.013016,-1.253743,-0.045990,-1.128714,-0.011485,-1.000690,-0.101492,-0.921949,-0.190671,-1.119664,-0.199000,-0.994406,-0.163314,-0.866868,-0.302890,-0.813321,-0.329480,-0.932861,-0.315894,-0.812465,-0.282852,-0.708691
A,Right,1778619910620,0.000000,0.000000,0.054603,-0.367468,-0.000525,-0.737566,-0.112448,-0.997676,-0.200735,-1.164536,0.092802,-1.004611,-0.287294,-1.112035,-0.329018,-0.919239,-0.272104,-0.787955,-0.005590,-0.999984,-0.403341,-1.055772,-0.401002,-0.863303,-0.312529,-0.758328,-0.125220,-0.929893,-0.488626,-0.937042,-0.463699,-0.737560,-0.363852,-0.660959,-0.247560,-0.812862,-0.518088,-0.738260,-0.489723,-0.564480,-0.407060,-0.513135
A,Right,1778619914113,0.000000,0.000000,-0.389872,0.203150,-0.854168,0.127970,-1.163689,-0.105441,-1.401026,-0.294710,-0.996894,-0.332007,-1.193023,-0.527268,-0.945382,-0.325077,-0.746665,-0.166225,-0.829170,-0.558996,-1.045322,-0.785893,-0.772557,-0.471497,-0.588408,-0.256273,-0.635436,-0.737045,-0.828230,-0.945569,-0.594850,-0.576622,-0.450542,-0.332887,-0.412368,-0.881484,-0.551216,-0.980569,-0.412596,-0.700396,-0.322273,-0.517728
A,Right,1778619915304,0.000000,0.000000,-0.310226,-0.290235,-0.478011,-0.725378,-0.484373,-1.117275,-0.488617,-1.423604,-0.275524,-1.039643,-0.272501,-1.342069,-0.286025,-1.088118,-0.298313,-0.819718,-0.082343,-0.996604,-0.075193,-1.325078,-0.134668,-0.980175,-0.179015,-0.674547,0.102257,-0.905271,0.108377,-1.212019,0.013151,-0.866302,-0.053939,-0.583407,0.280818,-0.762948,0.240186,-0.967839,0.149248,-0.720605,0.092015,-0.511619
